id,user_id,vehicle_model,battery_capacity_kwh,charging_station_id,charging_station_location,charging_start,charging_end,energy_consumed,charging_duration_hours,charging_rate_kw,charging_cost_usd,time_of_day,day_of_week,soc_start_pct,soc_end_pct,distance_km,temperature_c,vehicle_age_years,charger_type,user_type
1153,User_1153,Chevy Bolt,85,Station_448,Los Angeles,2024-02-18 00:00,2024-02-18 02:22,0,3.34,39.4,11.08,Afternoon,Sunday,34.07,98.87,0,32.3,5,Level 2,Commuter
1154,User_1154,Tesla Model 3,62,Station_409,Chicago,2024-02-18 01:00,2024-02-18 02:15,55.63,1.38,8.18,25.72,Afternoon,Tuesday,50.63,53.25,294.3,14.6,6,Level 1,Casual Driver
1155,User_1155,Nissan Leaf,85,Station_412,Chicago,2024-02-18 02:00,2024-02-18 02:47,41.99,1.2,6.48,30.38,Afternoon,Saturday,46.35,91.11,54.3,37.3,4,Level 1,Long-Distance Traveler
1156,User_1156,Chevy Bolt,25,Station_204,Chicago,2024-02-18 03:00,2024-02-18 04:12,38.7,0.55,30.85,12.73,Evening,Thursday,27.79,54.74,384.7,36.7,5,Level 1,Long-Distance Traveler
1157,User_1157,Tesla Model 3,85,Station_194,New York,2024-02-18 04:00,2024-02-18 07:57,62.26,1.7,23.58,17.19,Morning,Monday,34.7,51.28,299.7,9.3,2,Level 2,Casual Driver
1158,User_1158,Tesla Model 3,62,Station_235,New York,2024-02-18 05:00,2024-02-18 08:10,35.84,3.79,34.74,13.91,Evening,Friday,55.96,87.11,263.6,9.2,6,DC Fast Charger,Casual Driver
1159,User_1159,Nissan Leaf,100,Station_206,Los Angeles,2024-02-18 06:00,2024-02-18 08:02,55.47,3.54,26.48,14.83,Morning,Friday,38.48,82.3,76.9,1.4,0,Level 1,Long-Distance Traveler
1160,User_1160,Hyundai Kona,62,Station_150,Chicago,2024-02-18 07:00,2024-02-18 09:12,19.72,1.48,47.61,9.04,Afternoon,Friday,58.69,84.55,32.3,35.8,1,Level 1,Commuter
1161,User_1161,Tesla Model 3,29,Station_159,New York,2024-02-18 08:00,2024-02-18 10:33,68.45,2.19,14.97,14.5,Afternoon,Thursday,26.46,98.79,61.8,18.6,4,Level 1,Commuter
1162,User_1162,Tesla Model 3,62,Station_279,Los Angeles,2024-02-18 09:00,2024-02-18 09:39,79.95,1.66,10.89,17.62,Morning,Tuesday,52.14,93.02,176.2,34.4,6,DC Fast Charger,Long-Distance Traveler
1163,User_1163,Chevy Bolt,85,Station_304,Los Angeles,2024-02-18 10:00,2024-02-18 11:42,60.47,3.72,28.75,19.65,Afternoon,Thursday,33.68,78.91,147.7,-2.7,1,Level 1,Commuter
1164,User_1164,BMW i3,75,Station_404,Chicago,2024-02-18 11:00,2024-02-18 14:36,35.38,1.72,23.77,16.08,Evening,Thursday,54.48,70.46,33.7,33.9,5,Level 1,Long-Distance Traveler
1165,User_1165,Nissan Leaf,62,Station_381,San Francisco,2024-02-18 12:00,2024-02-18 13:00,37.69,0.6,45.36,33.81,Morning,Sunday,17.97,67.46,172.1,26.1,1,Level 2,Casual Driver
1166,User_1166,Nissan Leaf,111,Station_166,Chicago,2024-02-18 13:00,2024-02-18 16:05,20.79,1.47,30.19,16.08,Afternoon,Saturday,33.55,93.65,155.8,13.7,6,Level 2,Commuter
1167,User_1167,Hyundai Kona,100,Station_311,San Francisco,2024-02-18 14:00,2024-02-18 15:29,53.36,3.8,38.63,13.61,Night,Friday,33.27,92.04,42.1,29.9,4,Level 2,Commuter
1168,User_1168,Hyundai Kona,100,Station_68,Los Angeles,2024-02-18 15:00,2024-02-18 17:40,24.27,1.64,30.49,15.81,Afternoon,Tuesday,74.68,79.53,80.3,11.7,6,DC Fast Charger,Long-Distance Traveler
1169,User_1169,Nissan Leaf,62,Station_463,New York,2024-02-18 16:00,2024-02-18 18:27,68.21,2.84,21.9,38.65,Night,Wednesday,87.9,63.86,71.2,34.4,5,Level 2,Long-Distance Traveler
1170,User_1170,Hyundai Kona,100,Station_88,Houston,2024-02-18 17:00,2024-02-18 20:32,27.71,2.86,45.33,38.04,Afternoon,Tuesday,46.48,98.63,104.9,19,4,Level 1,Commuter
1171,User_1171,Chevy Bolt,50,Station_217,Los Angeles,2024-02-18 18:00,2024-02-18 18:43,76.69,0.73,45.76,35.27,Night,Sunday,33.29,52.04,190.9,38.7,1,Level 1,Commuter
1172,User_1172,Nissan Leaf,50,Station_1,New York,2024-02-18 19:00,2024-02-18 22:35,45.36,0.56,25.04,33.71,Afternoon,Thursday,39.08,91.73,109.9,37.3,5,DC Fast Charger,Commuter
1173,User_1173,Hyundai Kona,50,Station_135,Los Angeles,2024-02-18 20:00,2024-02-18 22:52,27.5,1.37,46.48,8.15,Night,Monday,61.56,63.29,97.5,12.4,3,DC Fast Charger,Casual Driver
1174,User_1174,Nissan Leaf,100,Station_185,Chicago,2024-02-18 21:00,2024-02-18 21:31,74.71,3.68,33.46,38.77,Morning,Tuesday,56.91,90.24,166.7,7.9,1,Level 1,Commuter
1175,User_1175,BMW i3,100,Station_351,San Francisco,2024-02-18 22:00,2024-02-18 22:53,37.52,2.78,24.98,12.98,Morning,Friday,23.17,79.15,27.7,-7.6,0,DC Fast Charger,Commuter
1176,User_1176,Tesla Model 3,101,Station_140,Los Angeles,2024-02-18 23:00,2024-02-19 02:55,24.04,2.91,26.03,25.49,Night,Monday,81.15,50.45,146.9,8.8,1,Level 1,Long-Distance Traveler
1177,User_1177,Nissan Leaf,75,Station_106,New York,2024-02-19 00:00,2024-02-19 01:33,9.52,1.28,48.58,15.14,Afternoon,Wednesday,18.26,88.41,207.1,27.8,0,Level 2,Casual Driver
1178,User_1178,Tesla Model 3,48,Station_133,Chicago,2024-02-19 01:00,2024-02-19 04:48,39.88,3.04,19.46,20.34,Evening,Wednesday,58.02,52.29,172.5,31.6,4,Level 1,Long-Distance Traveler
1179,User_1179,Hyundai Kona,50,Station_108,Houston,2024-02-19 02:00,2024-02-19 04:09,5.76,2.29,39.13,34.4,Evening,Monday,63.62,73.81,107.7,19,3,DC Fast Charger,Commuter
1180,User_1180,Tesla Model 3,100,Station_178,Chicago,2024-02-19 03:00,2024-02-19 05:23,13,1.7,41.18,18.41,Evening,Sunday,40.69,57.67,245.9,39.6,6,Level 2,Casual Driver
1181,User_1181,Nissan Leaf,62,Station_298,San Francisco,2024-02-19 04:00,2024-02-19 04:53,21.35,2.86,21.5,19.3,Evening,Wednesday,49.32,56.18,29.3,2.5,6,Level 1,Commuter
1182,User_1182,BMW i3,100,Station_358,Chicago,2024-02-19 05:00,2024-02-19 08:04,48.85,1.66,7.24,17.93,Night,Monday,22.71,62.07,107.3,-0.3,3,DC Fast Charger,Casual Driver
1183,User_1183,Hyundai Kona,100,Station_380,Houston,2024-02-19 06:00,2024-02-19 09:14,9.21,2.86,14.83,34.45,Morning,Thursday,46.61,66.15,280.5,18.5,7,DC Fast Charger,Casual Driver
1184,User_1184,Nissan Leaf,75,Station_396,New York,2024-02-19 07:00,2024-02-19 09:00,19.94,1.91,26.75,37.02,Morning,Monday,12.43,139.9,105.7,3.4,3,Level 2,Casual Driver
1185,User_1185,Hyundai Kona,62,Station_359,Los Angeles,2024-02-19 08:00,2024-02-19 11:16,0,1.05,27.82,12.43,Evening,Thursday,43.44,56.19,122.3,12.8,2,Level 1,Casual Driver
1186,User_1186,Chevy Bolt,85,Station_146,San Francisco,2024-02-19 09:00,2024-02-19 12:40,76.19,2.85,14.98,22.65,Morning,Sunday,10.29,76.73,69.2,15.2,0,Level 1,Casual Driver
1187,User_1187,Tesla Model 3,75,Station_450,Houston,2024-02-19 10:00,2024-02-19 13:56,72.94,3.61,13.83,35.86,Night,Friday,44.09,61.94,19.3,38.7,6,DC Fast Charger,Casual Driver
1188,User_1188,Chevy Bolt,75,Station_74,San Francisco,2024-02-19 11:00,2024-02-19 11:55,24.54,1.71,0,31.06,Evening,Friday,18.63,76.46,81.7,-1.6,5,Level 2,Long-Distance Traveler
1189,User_1189,Nissan Leaf,85,Station_463,Chicago,2024-02-19 12:00,2024-02-19 13:34,7.45,3.48,0,15.13,Night,Wednesday,65.87,84.11,30.9,10.5,2,Level 1,Long-Distance Traveler
1190,User_1190,BMW i3,85,Station_478,San Francisco,2024-02-19 13:00,2024-02-19 15:29,17.2,1.66,0,38.89,Night,Saturday,24.07,76.81,160.3,-4.3,1,Level 2,Commuter
1191,User_1191,Hyundai Kona,50,Station_108,Houston,2024-02-19 14:00,2024-02-19 14:33,0,2.29,21.67,8.33,Afternoon,Saturday,58.69,84.96,116.7,-3.1,1,DC Fast Charger,Casual Driver
1192,User_1192,Tesla Model 3,75,Station_122,Los Angeles,2024-02-19 15:00,2024-02-19 18:06,72.28,1.1,7.44,11.99,Night,Monday,87.22,65.57,155.3,4.7,7,Level 1,Casual Driver
1193,User_1193,Hyundai Kona,85,Station_17,Los Angeles,2024-02-19 16:00,2024-02-19 16:30,18.02,2.46,43.7,17.78,Afternoon,Sunday,71.41,76.22,28.5,19.2,4,DC Fast Charger,Long-Distance Traveler
1194,User_1194,Nissan Leaf,75,Station_196,San Francisco,2024-02-19 17:00,2024-02-19 18:19,59.13,2.42,6.94,37.99,Evening,Thursday,47.38,51.07,238.7,19.7,0,Level 1,Commuter
1195,User_1195,Hyundai Kona,85,Station_327,New York,2024-02-19 18:00,2024-02-19 20:19,35.87,4.23,32.8,25.03,Night,Friday,83.52,85.7,258,8.3,5,DC Fast Charger,Commuter
1196,User_1196,Tesla Model 3,62,Station_318,San Francisco,2024-02-19 19:00,2024-02-19 21:48,5.2,1.89,49.33,30.87,Morning,Sunday,18.98,89.64,179.3,37.6,2,Level 1,Long-Distance Traveler
1197,User_1197,Nissan Leaf,50,Station_297,Chicago,2024-02-19 20:00,2024-02-19 21:43,28.77,1.19,25.8,17.02,Evening,Friday,27.99,69.5,163,37.5,6,Level 2,Long-Distance Traveler
1198,User_1198,Hyundai Kona,75,Station_479,Los Angeles,2024-02-19 21:00,2024-02-20 00:36,61.91,3.1,37.77,31.22,Night,Friday,18.22,88.06,291.2,18.8,3,Level 1,Casual Driver
1199,User_1199,BMW i3,100,Station_499,Los Angeles,2024-02-19 22:00,2024-02-19 23:31,35.02,2.85,12.54,26.83,Night,Wednesday,19.07,77.59,49.7,10.2,3,Level 1,Long-Distance Traveler
1200,User_1200,Nissan Leaf,50,Station_252,Los Angeles,2024-02-19 23:00,2024-02-20 00:50,14.8,2.61,27.5,33.99,Morning,Friday,19.6,82.03,58.9,27.2,3,DC Fast Charger,Casual Driver
1201,User_1201,Nissan Leaf,75,Station_487,New York,2024-02-20 00:00,2024-02-20 03:13,65.1,1.02,47.44,31.7,Afternoon,Saturday,17.25,99.67,41.3,10.9,4,Level 1,Commuter
1202,User_1202,BMW i3,75,Station_119,New York,2024-02-20 01:00,2024-02-20 02:25,18.12,3.41,35.16,15.37,Night,Tuesday,41.08,146.76,277,4.6,7,Level 1,Casual Driver
1203,User_1203,Chevy Bolt,87,Station_162,Houston,2024-02-20 02:00,2024-02-20 04:20,61.63,2.94,20.39,32.96,Night,Wednesday,23.36,96.41,83.9,-7,3,Level 1,Long-Distance Traveler
1204,User_1204,Tesla Model 3,75,Station_198,San Francisco,2024-02-20 03:00,2024-02-20 03:50,71.81,3.74,39.47,21.01,Morning,Monday,49.9,60.39,56,-0.8,2,DC Fast Charger,Casual Driver
1205,User_1205,Chevy Bolt,100,Station_498,San Francisco,2024-02-20 04:00,2024-02-20 06:50,45.99,1.6,42.36,19.23,Evening,Tuesday,63.54,60.39,113.5,5.8,3,Level 1,Casual Driver
1206,User_1206,Hyundai Kona,100,Station_486,Chicago,2024-02-20 05:00,2024-02-20 05:38,45.86,1.31,47.5,35.55,Night,Wednesday,26.45,50.88,85,7.2,4,Level 2,Long-Distance Traveler
1207,User_1207,BMW i3,100,Station_45,Los Angeles,2024-02-20 06:00,2024-02-20 08:48,55.69,2.87,3.86,5.43,Afternoon,Sunday,25.91,91.24,0,11.4,0,Level 2,Casual Driver
1208,User_1208,Chevy Bolt,62,Station_314,New York,2024-02-20 07:00,2024-02-20 10:52,23.05,3.66,36.77,9.64,Afternoon,Wednesday,36.14,50.59,286.4,-7.9,2,DC Fast Charger,Commuter
1209,User_1209,Nissan Leaf,50,Station_179,Chicago,2024-02-20 08:00,2024-02-20 09:39,39.97,0.69,37.68,35.48,Morning,Thursday,88.3,71.14,60.9,11,4,Level 1,Casual Driver
1210,User_1210,Hyundai Kona,75,Station_382,Chicago,2024-02-20 09:00,2024-02-20 11:38,21.05,1.46,6.31,46.17,Afternoon,Tuesday,50.71,64.14,135.6,26.2,5,DC Fast Charger,Long-Distance Traveler
1211,User_1211,Hyundai Kona,100,Station_418,New York,2024-02-20 10:00,2024-02-20 12:27,8.79,2.91,0,15.66,Night,Tuesday,49.82,86.76,98.7,-9.1,1,Level 1,Long-Distance Traveler
1212,User_1212,Chevy Bolt,62,Station_44,San Francisco,2024-02-20 11:00,2024-02-20 14:47,97.67,2.82,34.01,14.87,Afternoon,Saturday,31.72,64,249.1,-7.8,5,DC Fast Charger,Long-Distance Traveler
1213,User_1213,Chevy Bolt,100,Station_271,Los Angeles,2024-02-20 12:00,2024-02-20 15:54,39.95,2.71,34.1,29.24,Night,Tuesday,15.07,98.61,132.8,-5.5,1,Level 1,Casual Driver
1214,User_1214,BMW i3,86,Station_78,San Francisco,2024-02-20 13:00,2024-02-20 14:25,41.01,3.07,35.24,43.37,Morning,Friday,56.93,79.68,223.7,31.6,2,Level 1,Commuter
1215,User_1215,Tesla Model 3,75,Station_326,Chicago,2024-02-20 14:00,2024-02-20 15:00,11.42,3.25,26.14,12.86,Afternoon,Saturday,75.86,60.2,31.3,-2.4,4,DC Fast Charger,Long-Distance Traveler
1216,User_1216,Chevy Bolt,100,Station_178,Los Angeles,2024-02-20 15:00,2024-02-20 16:06,52.28,1.77,23.88,23.7,Night,Sunday,21.86,79.26,41.3,6.4,6,DC Fast Charger,Long-Distance Traveler
1217,User_1217,Chevy Bolt,75,Station_357,Houston,2024-02-20 16:00,2024-02-20 19:24,77.63,3.31,11.18,10.91,Evening,Friday,54.64,58.02,101.4,2.2,2,DC Fast Charger,Commuter
1218,User_1218,Nissan Leaf,50,Station_498,Chicago,2024-02-20 17:00,2024-02-20 19:00,14.18,2.21,21.86,23.92,Night,Saturday,18.14,64.34,296,8,7,Level 1,Long-Distance Traveler
1219,User_1219,Hyundai Kona,62,Station_416,San Francisco,2024-02-20 18:00,2024-02-20 20:23,28.34,2.26,36.29,35.18,Night,Monday,25.45,95.75,85.9,15.7,7,DC Fast Charger,Casual Driver
1220,User_1220,Tesla Model 3,100,Station_451,San Francisco,2024-02-20 19:00,2024-02-20 22:55,17.63,1.73,11.38,30.59,Morning,Sunday,88.54,54.64,179.7,36.4,5,Level 1,Long-Distance Traveler
1221,User_1221,Nissan Leaf,75,Station_3,San Francisco,2024-02-20 20:00,2024-02-20 22:37,45.45,1.13,12.82,29.15,Night,Saturday,59.31,59.87,39.9,37.7,0,Level 2,Long-Distance Traveler
1222,User_1222,BMW i3,50,Station_214,New York,2024-02-20 21:00,2024-02-21 00:24,49.66,3.59,17.66,12.39,Morning,Monday,68.71,84.88,236.7,-4.1,0,Level 2,Casual Driver
1223,User_1223,BMW i3,85,Station_342,Chicago,2024-02-20 22:00,2024-02-21 00:31,23.94,2.16,18.82,23.77,Night,Saturday,24.12,90.83,190.2,-3.2,3,Level 1,Commuter
1224,User_1224,Chevy Bolt,85,Station_74,Los Angeles,2024-02-20 23:00,2024-02-21 00:38,23.87,2.44,23.6,10.91,Night,Monday,75.64,58.59,158.2,11,0,Level 1,Commuter
1225,User_1225,Chevy Bolt,50,Station_51,San Francisco,2024-02-21 00:00,2024-02-21 03:35,8.64,2.49,19.67,21.98,Night,Friday,13.25,85.29,132.6,0.9,4,DC Fast Charger,Long-Distance Traveler
1226,User_1226,BMW i3,75,Station_67,San Francisco,2024-02-21 01:00,2024-02-21 02:05,11.14,0.77,0,37.34,Morning,Sunday,75.44,98.86,246.7,35.8,5,Level 1,Casual Driver
1227,User_1227,Chevy Bolt,100,Station_332,New York,2024-02-21 02:00,2024-02-21 03:01,46.4,0.98,38.51,6.69,Night,Sunday,61.77,58.63,18.6,-1.9,3,Level 1,Casual Driver
1228,User_1228,Tesla Model 3,65,Station_93,Los Angeles,2024-02-21 03:00,2024-02-21 04:33,77.27,3.5,28.93,37.51,Morning,Saturday,34.59,92.21,27.7,12,3,Level 2,Commuter
1229,User_1229,Chevy Bolt,100,Station_176,Chicago,2024-02-21 04:00,2024-02-21 07:48,6,3.98,34.95,30.41,Evening,Thursday,36.4,62.03,270.7,23,5,DC Fast Charger,Commuter
1230,User_1230,Hyundai Kona,54,Station_145,Houston,2024-02-21 05:00,2024-02-21 08:19,21.27,3.34,40.18,12.19,Morning,Saturday,23.97,90.94,75.7,31.3,6,DC Fast Charger,Commuter
1231,User_1231,Chevy Bolt,62,Station_7,New York,2024-02-21 06:00,2024-02-21 07:17,38.14,0.95,42.52,21.81,Evening,Monday,79.21,147.49,145,39.7,7,Level 1,Casual Driver
1232,User_1232,Nissan Leaf,85,Station_269,Chicago,2024-02-21 07:00,2024-02-21 10:51,38,2.06,10.49,16.65,Morning,Sunday,21.31,58.47,214.4,-1.8,1,DC Fast Charger,Casual Driver
1233,User_1233,Tesla Model 3,50,Station_376,Houston,2024-02-21 08:00,2024-02-21 09:50,12.89,2.14,17.34,18.14,Morning,Wednesday,78.39,78.82,88.5,20.1,0,Level 2,Casual Driver
1234,User_1234,Nissan Leaf,85,Station_322,San Francisco,2024-02-21 09:00,2024-02-21 12:07,60.62,1.96,22.68,32.74,Night,Friday,71.58,66.87,286.4,29.7,4,Level 2,Long-Distance Traveler
1235,User_1235,Nissan Leaf,100,Station_4,San Francisco,2024-02-21 10:00,2024-02-21 12:58,0,1.62,27.8,58.25,Afternoon,Thursday,74.48,75.87,58.3,33.7,7,Level 2,Long-Distance Traveler
1236,User_1236,Hyundai Kona,75,Station_138,Los Angeles,2024-02-21 11:00,2024-02-21 12:29,5.87,0.89,21.33,21.91,Afternoon,Wednesday,28.9,97.35,281,-1.6,4,Level 1,Commuter
1237,User_1237,Tesla Model 3,62,Station_231,Houston,2024-02-21 12:00,2024-02-21 14:50,0,1.28,36.6,29.78,Night,Wednesday,76.96,83.76,11.8,12.2,1,Level 1,Commuter
1238,User_1238,Tesla Model 3,100,Station_88,San Francisco,2024-02-21 13:00,2024-02-21 13:30,77.7,1.22,26.42,17.06,Evening,Friday,52.5,66.18,196.3,36.6,5,Level 2,Long-Distance Traveler
1239,User_1239,Tesla Model 3,85,Station_17,San Francisco,2024-02-21 14:00,2024-02-21 15:34,94.37,2.24,31.65,38.09,Night,Saturday,43.88,62.26,205.8,19.1,7,Level 2,Long-Distance Traveler
1240,User_1240,Tesla Model 3,62,Station_52,Los Angeles,2024-02-21 15:00,2024-02-21 16:02,43.96,1.77,36,10.43,Afternoon,Tuesday,60.9,81.09,49.9,3.9,4,DC Fast Charger,Long-Distance Traveler
1241,User_1241,Tesla Model 3,85,Station_134,Chicago,2024-02-21 16:00,2024-02-21 17:07,76.48,1.91,42.37,15.66,Morning,Thursday,27.95,85.82,92.3,5.7,3,DC Fast Charger,Long-Distance Traveler
1242,User_1242,Hyundai Kona,79,Station_211,San Francisco,2024-02-21 17:00,2024-02-21 17:54,66.18,3.26,5.92,37.28,Night,Saturday,40.62,54.01,108.1,2.2,3,DC Fast Charger,Commuter
1243,User_1243,Chevy Bolt,50,Station_325,New York,2024-02-21 18:00,2024-02-21 21:03,76.24,3.73,6.8,21.09,Evening,Friday,76.96,61.47,94.4,2.6,4,DC Fast Charger,Long-Distance Traveler
1244,User_1244,Nissan Leaf,75,Station_480,New York,2024-02-21 19:00,2024-02-21 22:54,35.16,0.15,17.64,19.96,Night,Tuesday,76.28,83.59,31.8,-6.2,4,Level 2,Long-Distance Traveler
1245,User_1245,Tesla Model 3,85,Station_458,Chicago,2024-02-21 20:00,2024-02-21 21:28,53.12,1.81,41.69,33.39,Afternoon,Friday,79.45,60.94,139.2,18.7,6,DC Fast Charger,Casual Driver
1246,User_1246,Chevy Bolt,50,Station_393,Houston,2024-02-21 21:00,2024-02-22 00:10,43.13,2.77,5.77,21.6,Morning,Friday,69.62,77.4,167.6,31.1,2,Level 2,Commuter
1247,User_1247,Chevy Bolt,75,Station_219,Los Angeles,2024-02-21 22:00,2024-02-22 00:10,60.68,2.22,15.63,31.65,Afternoon,Wednesday,52.46,69.58,61.5,16,2,Level 2,Commuter
1248,User_1248,Nissan Leaf,85,Station_205,New York,2024-02-21 23:00,2024-02-22 01:36,33.67,2.01,24.86,37.4,Afternoon,Sunday,57.2,71.73,230.8,25.4,1,Level 1,Casual Driver
1249,User_1249,Hyundai Kona,100,Station_211,New York,2024-02-22 00:00,2024-02-22 01:10,54.55,1.6,19.1,17.03,Afternoon,Saturday,65.65,86.26,44.4,26.2,3,DC Fast Charger,Commuter
1250,User_1250,BMW i3,62,Station_277,Chicago,2024-02-22 01:00,2024-02-22 04:07,14.12,0.94,21.38,3.71,Afternoon,Friday,27.57,60.91,262.1,0.7,5,Level 2,Commuter
1251,User_1251,BMW i3,62,Station_24,Houston,2024-02-22 02:00,2024-02-22 03:26,11.32,1.82,39.96,3.06,Morning,Saturday,59.78,53.01,111.7,-0.9,5,Level 1,Long-Distance Traveler
1252,User_1252,Chevy Bolt,50,Station_486,Houston,2024-02-22 03:00,2024-02-22 06:26,26.59,1.72,24.45,25.2,Afternoon,Tuesday,77.98,91.45,191.4,5.3,1,Level 1,Long-Distance Traveler
1253,User_1253,Nissan Leaf,75,Station_4,Chicago,2024-02-22 04:00,2024-02-22 05:17,65.92,3.32,37.52,8.2,Evening,Wednesday,34.71,99.83,31.8,-0.6,3,Level 2,Commuter
1254,User_1254,BMW i3,62,Station_152,New York,2024-02-22 05:00,2024-02-22 06:41,37.52,0.8,0,9.59,Evening,Tuesday,26.14,69.59,238.8,-2.6,7,Level 2,Casual Driver
1255,User_1255,Chevy Bolt,100,Station_443,Los Angeles,2024-02-22 06:00,2024-02-22 09:26,20.07,2.47,48.07,13.66,Afternoon,Tuesday,27.43,68.09,35.4,6.2,0,DC Fast Charger,Casual Driver
1256,User_1256,Hyundai Kona,100,Station_483,New York,2024-02-22 07:00,2024-02-22 10:24,10.39,1.48,38.42,39.8,Evening,Wednesday,88.86,73.18,243.3,39.4,4,DC Fast Charger,Commuter
1257,User_1257,BMW i3,75,Station_259,Houston,2024-02-22 08:00,2024-02-22 09:25,5.89,1.24,40.78,11.65,Afternoon,Saturday,12.91,57.54,101,16.9,1,Level 2,Commuter
1258,User_1258,Chevy Bolt,75,Station_324,New York,2024-02-22 09:00,2024-02-22 10:34,48.52,3,6.02,6.77,Morning,Tuesday,53.07,90.08,120,37.1,6,Level 2,Commuter
1259,User_1259,Chevy Bolt,100,Station_357,Los Angeles,2024-02-22 10:00,2024-02-22 10:41,51.94,2.46,9.17,29.47,Morning,Monday,61.46,96.39,220.8,14.5,3,Level 1,Commuter
1260,User_1260,Tesla Model 3,85,Station_168,San Francisco,2024-02-22 11:00,2024-02-22 12:38,20.79,3.25,41.24,25.79,Evening,Saturday,49.97,63.11,259.9,22.9,2,Level 1,Long-Distance Traveler
1261,User_1261,Hyundai Kona,100,Station_176,New York,2024-02-22 12:00,2024-02-22 14:43,49.48,1.73,18.94,37.66,Evening,Sunday,23.26,53.99,49.1,-7.5,4,Level 1,Long-Distance Traveler
1262,User_1262,Tesla Model 3,75,Station_310,Chicago,2024-02-22 13:00,2024-02-22 14:58,25.53,0.43,0,25.02,Afternoon,Sunday,20.07,80.32,265.2,19,4,Level 1,Commuter
1263,User_1263,Nissan Leaf,50,Station_291,San Francisco,2024-02-22 14:00,2024-02-22 17:42,19.96,1.3,43.01,37.06,Night,Friday,15.82,53.37,51.4,30,2,Level 1,Casual Driver
1264,User_1264,Tesla Model 3,50,Station_479,Chicago,2024-02-22 15:00,2024-02-22 15:54,33.69,3.98,22.71,35.8,Afternoon,Wednesday,87.13,70.56,29.8,10.6,4,DC Fast Charger,Long-Distance Traveler
1265,User_1265,Tesla Model 3,50,Station_56,Chicago,2024-02-22 16:00,2024-02-22 16:30,45.16,0.92,31.31,39.25,Afternoon,Sunday,11.79,50.75,61.5,17.3,5,Level 1,Commuter
1266,User_1266,BMW i3,100,Station_108,Chicago,2024-02-22 17:00,2024-02-22 20:09,60.83,3.57,48.32,9.98,Morning,Wednesday,26.45,83.9,29.7,3.2,7,Level 2,Casual Driver
1267,User_1267,Chevy Bolt,75,Station_473,New York,2024-02-22 18:00,2024-02-22 20:40,0,1.23,43.98,22.56,Night,Saturday,76.7,87.03,286.3,15.6,3,DC Fast Charger,Long-Distance Traveler
1268,User_1268,Hyundai Kona,100,Station_296,Houston,2024-02-22 19:00,2024-02-22 20:18,47.68,1.42,37.75,36.55,Night,Monday,75.29,67.25,268.7,27.8,0,Level 1,Long-Distance Traveler
1269,User_1269,Tesla Model 3,85,Station_461,San Francisco,2024-02-22 20:00,2024-02-22 22:56,27.64,1.92,57.1,10.22,Afternoon,Monday,38.42,73.06,206.4,9.4,7,Level 1,Commuter
1270,User_1270,Hyundai Kona,62,Station_324,Los Angeles,2024-02-22 21:00,2024-02-22 22:29,66.46,3.89,47.72,21.57,Morning,Monday,61.05,70.39,250.9,18.4,0,Level 1,Casual Driver
1271,User_1271,Tesla Model 3,75,Station_302,Houston,2024-02-22 22:00,2024-02-23 01:06,0,0.55,37.25,15.37,Evening,Monday,19.89,62.23,49.1,-2.5,4,Level 2,Commuter
1272,User_1272,Nissan Leaf,75,Station_334,New York,2024-02-22 23:00,2024-02-23 02:27,0,2.34,36.93,25.86,Morning,Thursday,74.55,83.23,56.9,37.5,7,Level 1,Long-Distance Traveler
1273,User_1273,Tesla Model 3,62,Station_141,Chicago,2024-02-23 00:00,2024-02-23 00:31,10.2,3.99,36.8,36.57,Evening,Wednesday,67.36,94.85,132,12.6,1,Level 2,Casual Driver
1274,User_1274,BMW i3,85,Station_155,Los Angeles,2024-02-23 01:00,2024-02-23 02:42,67.61,3.93,23.4,24.02,Morning,Tuesday,65.53,55.09,227.1,6.1,0,Level 2,Long-Distance Traveler
1275,User_1275,Chevy Bolt,85,Station_262,San Francisco,2024-02-23 02:00,2024-02-23 05:33,8.94,3.62,35.32,9.93,Night,Wednesday,27.05,93.46,79.5,14.3,6,Level 1,Commuter
1276,User_1276,Nissan Leaf,62,Station_273,Houston,2024-02-23 03:00,2024-02-23 05:54,26.44,3.69,27.12,27.37,Morning,Sunday,63.48,80.48,265.6,14.4,3,Level 1,Commuter
1277,User_1277,Tesla Model 3,100,Station_420,Houston,2024-02-23 04:00,2024-02-23 07:37,42.02,0.73,13.3,13.09,Afternoon,Wednesday,55.04,70.45,1.9,14.6,5,DC Fast Charger,Long-Distance Traveler
1278,User_1278,Hyundai Kona,75,Station_232,Los Angeles,2024-02-23 05:00,2024-02-23 07:19,28,1.77,0,25.54,Evening,Wednesday,59.66,95.05,212.7,-6.9,0,DC Fast Charger,Commuter
1279,User_1279,Nissan Leaf,50,Station_241,New York,2024-02-23 06:00,2024-02-23 09:13,34.54,2.54,14.24,26.03,Morning,Monday,16.96,84.6,181.9,13,2,DC Fast Charger,Commuter
1280,User_1280,Nissan Leaf,100,Station_355,San Francisco,2024-02-23 07:00,2024-02-23 08:30,67.08,3.88,23.1,11.98,Morning,Monday,23.03,95.03,195.7,5,3,Level 2,Long-Distance Traveler
1281,User_1281,Tesla Model 3,100,Station_337,Los Angeles,2024-02-23 08:00,2024-02-23 08:46,39.71,3.78,18.69,24.19,Evening,Thursday,34.04,96.37,209.4,0.3,7,Level 1,Casual Driver
